,-1,-0.3,0,0.3,1,MEMO
1.002|-0.9|0.984|-2.2|0.971|-3.1|0.992|-1.7|0.975|-2.3|,-3.818584506632305e-05,0.0,0.026910000000000003,0.0,0.0,3.0
1.001|-0.8|0.983|-2.2|0.970|-3.1|0.991|-1.7|0.975|-2.3|,-3.93992682887756e-05,0.38320387017269186,8.029679099883277,0.01793295114329064,0.0,47.0
1.000|-0.8|0.982|-2.2|0.969|-3.1|0.990|-1.7|0.975|-2.3|,-4.11326734905515e-05,0.0,0.31655227352768095,0.0,0.0,9.0
0.999|-0.8|0.981|-2.2|0.968|-3.1|0.990|-1.7|0.975|-2.3|,-4.2866012975935064e-05,0.0,0.0,0.0,0.0,1.0
0.998|-0.8|0.980|-2.2|0.967|-3.1|0.989|-1.7|0.974|-2.3|,0.0,0.008883580394231996,0.0,0.0,0.0,2.0
0.997|-0.8|0.979|-2.2|0.967|-3.1|0.989|-1.7|0.974|-2.3|,0.0,0.0,0.0,0.0,4.390598548695834e-05,1.0
0.998|-0.8|0.980|-2.2|0.968|-3.1|0.989|-1.7|0.974|-2.3|,0.0,0.0,0.0,0.0,4.217268500667615e-05,1.0
0.999|-0.8|0.981|-2.2|0.969|-3.1|0.990|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,4.043931934262446e-05,1.0
1.000|-0.8|0.982|-2.2|0.970|-3.1|0.991|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,6.956873276970157e-05,2.0
1.001|-0.8|0.983|-2.2|0.971|-3.1|0.991|-1.7|0.975|-2.3|,0.0,0.12552725479356078,0.0,0.0,0.0,2.0
1.001|-0.9|0.983|-2.2|0.971|-3.1|0.991|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,3.643090997400122e-05,1.0
1.002|-0.9|0.984|-2.2|0.972|-3.1|0.992|-1.7|0.976|-2.3|,0.0,0.0,0.0,1.0591258801184722e-05,0.0,1.0
1.003|-0.9|0.985|-2.2|0.972|-3.1|0.992|-1.7|0.976|-2.3|,0.0,0.0,0.0,0.0620488733709366,0.0,5.0
1.003|-0.9|0.985|-2.2|0.972|-3.1|0.993|-1.7|0.976|-2.3|,0.0,0.05359325786382011,0.0,0.0,0.0,3.0
1.003|-0.9|0.985|-2.2|0.973|-3.1|0.993|-1.7|0.976|-2.3|,0.0,0.0,0.39044282374319184,0.0,0.0,10.0
1.003|-0.9|0.985|-2.2|0.973|-3.1|0.993|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,3.27734609410868e-05,1.0
1.004|-0.9|0.986|-2.2|0.974|-3.1|0.993|-1.7|0.975|-2.3|,0.0,-9.649994127016725e-06,0.0,0.0,0.0,1.0
1.004|-0.9|0.986|-2.2|0.973|-3.1|0.993|-1.7|0.975|-2.3|,0.026966533044940323,0.044423535341658604,1.775927438739834,0.0,0.0,22.0
1.003|-0.9|0.986|-2.2|0.973|-3.1|0.993|-1.7|0.975|-2.3|,0.0,-1.0118104534626583e-05,0.0,0.0,0.0,1.0
1.003|-0.9|0.985|-2.2|0.973|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.026889606477028868,0.0,0.0,0.0,2.0
1.004|-0.9|0.987|-2.3|0.974|-3.1|0.993|-1.7|0.975|-2.3|,-3.454447174817688e-05,0.0,0.0,0.0,0.0,1.0
1.003|-0.9|0.986|-2.3|0.973|-3.1|0.992|-1.7|0.975|-2.3|,0.0,3.535816201178932e-06,0.05362669945777464,0.0,0.0,4.0
1.003|-0.9|0.986|-2.2|0.973|-3.1|0.992|-1.7|0.975|-2.3|,-3.6798182575807916e-05,0.017978340457102435,0.43874991408165287,0.0,0.0,11.0
1.002|-0.8|0.985|-2.2|0.972|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,0.04498636596708525,2.0
1.002|-0.9|0.985|-2.2|0.972|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.07942605552424464,0.0,0.0,0.0,5.0
1.002|-0.8|0.984|-2.2|0.971|-3.1|0.992|-1.7|0.975|-2.3|,0.0,-1.1482409465486399e-05,0.0,0.0,0.0,1.0
1.001|-0.8|0.984|-2.2|0.971|-3.1|0.991|-1.7|0.975|-2.3|,0.06296059851497592,0.0,0.0,0.0,0.0,2.0
1.000|-0.8|0.983|-2.2|0.970|-3.1|0.990|-1.7|0.974|-2.3|,-4.165497851118971e-05,0.0,0.0,0.0,0.009039921532040808,2.0
0.999|-0.8|0.982|-2.2|0.969|-3.1|0.990|-1.7|0.974|-2.3|,0.0,0.0,0.0,0.0,0.00904165497851119,1.0
1.001|-0.8|0.986|-2.3|0.972|-3.1|0.991|-1.7|0.975|-2.3|,0.0,-1.1777036752675941e-05,0.0,0.0,0.0,1.0
1.001|-0.8|0.985|-2.3|0.971|-3.1|0.991|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,3.865014526866162e-05,1.0
1.002|-0.8|0.986|-2.3|0.973|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.0,0.0,1.1257051751272229e-05,0.0,1.0
1.002|-0.9|0.987|-2.3|0.973|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.0,0.28746000000000005,2.085915053023352,0.09903617010716938,30.0
1.003|-0.9|0.987|-2.3|0.973|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.2763663243575715,0.0,5.0
1.003|-0.9|0.987|-2.3|0.974|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.24298912296679465,0.0,0.6949328258514895,0.0,14.0
1.003|-0.9|0.988|-2.3|0.974|-3.1|0.993|-1.7|0.975|-2.3|,1.6680885327147204,0.0,0.0,0.0,3.43362149993709e-05,14.0
1.004|-0.9|0.989|-2.3|0.975|-3.2|0.993|-1.7|0.975|-2.3|,0.0,-1.01188514037176e-05,0.0,0.0,0.0,1.0
1.004|-0.9|0.989|-2.3|0.975|-3.1|0.993|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,3.3122780151302323e-05,1.0
1.005|-0.9|0.990|-2.3|0.976|-3.2|0.994|-1.7|0.975|-2.3|,0.0,-9.754815675080408e-06,0.009000000000000001,0.0,0.0,2.0
1.005|-0.9|0.989|-2.3|0.976|-3.2|0.994|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.0,3.190930996424868e-05,1.0
1.006|-0.9|0.990|-2.3|0.977|-3.2|0.994|-1.7|0.976|-2.3|,0.0,0.0,2.092007955834342,0.0,0.0,24.0
1.006|-0.9|0.990|-2.3|0.977|-3.2|0.995|-1.7|0.976|-2.3|,0.0,0.0,0.0,0.009024900015507254,0.0,2.0
1.006|-0.9|0.991|-2.3|0.977|-3.2|0.995|-1.7|0.976|-2.3|,0.0,0.0,0.0,0.0,0.28560743354306994,4.0
1.007|-0.9|0.992|-2.3|0.978|-3.2|0.995|-1.8|0.976|-2.3|,0.0,0.0,0.0,1.3394664207859819e-05,0.0,2.0
1.007|-0.9|0.992|-2.3|0.978|-3.2|0.996|-1.8|0.976|-2.3|,0.0,-5.084415026033184e-06,7.1945150671658356,0.270008570993721,0.0,45.0
1.007|-0.9|0.992|-2.4|0.978|-3.2|0.996|-1.8|0.976|-2.3|,0.01796938057077699,0.0,0.0,1.200492840083659,3.0202651080060152e-05,19.0
1.008|-0.9|0.992|-2.4|0.979|-3.2|0.996|-1.8|0.976|-2.3|,-2.366282826812949e-05,0.0,0.0,0.0,0.0,1.0
1.007|-0.9|0.991|-2.3|0.978|-3.2|0.995|-1.7|0.976|-2.3|,0.20697376563747877,0.0,0.0,0.0,0.0,1.0
1.007|-0.9|0.991|-2.3|0.978|-3.2|0.995|-1.8|0.976|-2.3|,0.0,0.0,0.0,0.26100508441502607,0.0,1.0
1.007|-0.9|0.992|-2.4|0.979|-3.2|0.996|-1.8|0.976|-2.3|,0.0,1.2136123584928191,0.27783,0.0,0.0,19.0
1.007|-0.9|0.992|-2.4|0.978|-3.2|0.995|-1.8|0.976|-2.3|,0.0,0.0,0.09000236028592298,0.0,0.0,1.0
1.007|-0.9|0.992|-2.4|0.978|-3.2|0.995|-1.7|0.976|-2.3|,0.0,0.00889290815848403,0.0,0.0,0.0,2.0
1.006|-0.9|0.992|-2.3|0.978|-3.2|0.995|-1.7|0.976|-2.3|,0.0,0.02699449238385495,0.0,0.0,0.0,1.0
1.008|-0.9|0.993|-2.4|0.979|-3.2|0.996|-1.8|0.976|-2.3|,0.0,0.0,0.0,0.0,0.0990546060476501,2.0
1.009|-1.0|0.994|-2.4|0.980|-3.2|0.997|-1.8|0.976|-2.3|,0.0,0.0,4.048233246027628,7.617145518565849e-06,0.0,32.0
1.009|-1.0|0.995|-2.4|0.981|-3.2|0.997|-1.8|0.976|-2.3|,0.0,0.0,0.0,7.461103500361332e-06,2.431386864856222e-05,2.0
1.010|-1.0|0.995|-2.4|0.981|-3.2|0.997|-1.8|0.977|-2.3|,-2.5477171505485784e-05,0.0,0.0,0.0,0.0,1.0
1.009|-0.9|0.994|-2.4|0.980|-3.2|0.997|-1.8|0.976|-2.3|,0.0,0.0,7.033017616224364,0.08100850150702377,4.935595809084248e-05,44.0
1.010|-1.0|0.995|-2.4|0.981|-3.2|0.998|-1.8|0.977|-2.3|,0.0,0.04425627760846419,0.0,0.0,0.0,4.0
1.010|-1.0|0.996|-2.4|0.982|-3.2|0.998|-1.8|0.977|-2.3|,0.0,0.0,0.24702163837669547,0.0,2.253357975604331e-05,8.0
1.011|-1.0|0.997|-2.4|0.983|-3.2|0.999|-1.8|0.977|-2.3|,0.0,0.0,0.0,6.421955990560946e-06,0.0,1.0
1.012|-1.0|0.997|-2.4|0.983|-3.2|0.999|-1.8|0.977|-2.3|,-2.2013401041931503e-05,0.0,0.0,0.0,0.0,1.0
1.011|-1.0|0.996|-2.4|0.982|-3.2|0.998|-1.8|0.977|-2.3|,0.0,0.0,0.0,0.035588447737907064,0.0,5.0
1.011|-1.0|0.996|-2.4|0.983|-3.2|0.999|-1.8|0.977|-2.3|,-2.4136853210450226e-05,0.0,3.124734903820085,0.0,0.0,28.0
1.010|-1.0|0.995|-2.4|0.982|-3.2|0.998|-1.8|0.977|-2.3|,0.0,0.0,0.0,0.018008563843766468,0.0,1.0
1.011|-1.0|0.996|-2.4|0.982|-3.2|0.999|-1.8|0.977|-2.3|,0.017976799284499977,0.06271651143589597,0.0,0.0,0.0,3.0
1.009|-1.0|0.994|-2.4|0.981|-3.2|0.997|-1.8|0.976|-2.3|,-2.6151139905152832e-05,0.0,0.0,0.0,0.0,1.0
1.008|-0.9|0.993|-2.4|0.980|-3.2|0.997|-1.8|0.976|-2.3|,0.0,-9.233681269904537e-06,0.0,0.0,0.0,1.0
1.008|-0.9|0.993|-2.4|0.979|-3.2|0.997|-1.8|0.976|-2.3|,0.0,0.008992710873107171,0.0,0.0,0.0,1.0
1.010|-1.0|0.995|-2.4|0.981|-3.2|0.998|-1.8|0.976|-2.3|,0.26997449970606935,0.0,0.009000000000000001,0.0,0.0,2.0
1.009|-0.9|0.996|-2.4|0.981|-3.2|0.997|-1.8|0.976|-2.3|,0.0,0.0,0.0,7.767910226448293e-06,0.0,1.0
1.009|-0.9|0.996|-2.4|0.982|-3.2|0.997|-1.8|0.976|-2.3|,0.0,0.0,0.0,7.6118968331684306e-06,0.0,1.0
1.009|-1.0|0.997|-2.4|0.982|-3.2|0.997|-1.8|0.976|-2.3|,0.0,0.0,0.0,8.952325748339263e-06,0.0,1.0
1.010|-1.0|0.997|-2.4|0.982|-3.2|0.998|-1.8|0.976|-2.3|,0.0,0.0,0.0,0.0,2.3902625364939923e-05,1.0
1.011|-1.0|0.998|-2.5|0.983|-3.2|0.998|-1.8|0.976|-2.3|,0.0,0.0,0.009000000000000001,0.0,2.2169001186966853e-05,2.0
1.012|-1.0|0.999|-2.5|0.984|-3.3|0.999|-1.8|0.977|-2.3|,0.0,0.0,0.09,6.440528461685025,0.0,43.0
1.012|-1.0|0.999|-2.5|0.985|-3.3|0.999|-1.8|0.977|-2.3|,0.0,7.0566539824533665,0.0,0.0,0.0,41.0
1.012|-1.0|0.999|-2.5|0.985|-3.3|0.999|-1.8|0.976|-2.3|,0.0,0.0,0.0,7.545951250733651e-06,0.0,1.0
1.012|-1.0|1.000|-2.5|0.985|-3.3|0.999|-1.8|0.977|-2.3|,0.0,0.0,0.0,0.0,1.835511189597128e-05,1.0
1.013|-1.0|1.001|-2.5|0.986|-3.3|1.000|-1.8|0.977|-2.3|,0.0,0.0,0.0,7.09919517845492e-06,0.0,1.0
1.014|-1.0|1.001|-2.5|0.986|-3.3|1.000|-1.8|0.977|-2.3|,0.0,0.0,0.0,0.0,0.5955149291057463,13.0
1.015|-1.0|1.002|-2.5|0.987|-3.3|1.001|-1.8|0.977|-2.3|,0.676743857451841,0.0,0.0,1.9321175217896782e-05,0.0,13.0
1.015|-1.0|1.002|-2.5|0.988|-3.3|1.001|-1.8|0.977|-2.3|,0.0,0.0809806788247821,0.0,0.0,0.0,1.0
1.015|-1.0|1.002|-2.5|0.987|-3.3|1.001|-1.8|0.978|-2.3|,-1.3702088507443477e-05,0.0,0.0,0.0,0.0,1.0
1.014|-1.0|1.001|-2.5|0.986|-3.3|1.000|-1.8|0.978|-2.3|,0.0,-2.4676921609341206e-05,0.18585745652821026,0.0,0.0,7.0
1.013|-1.0|1.001|-2.5|0.986|-3.3|1.000|-1.8|0.978|-2.3|,0.0,0.0,0.0,0.0,7.663081966313712e-06,1.0
1.014|-1.0|1.002|-2.5|0.987|-3.3|1.000|-1.8|0.978|-2.3|,0.0,0.0,0.0,0.0,3.5592613934625205e-05,1.0
1.015|-1.0|1.003|-2.5|0.988|-3.3|1.001|-1.8|0.978|-2.3|,-8.496479141228975e-06,4.929667101471275,0.0,6.033954896906834e-06,0.0,36.0
1.015|-1.0|1.002|-2.5|0.988|-3.3|1.001|-1.8|0.978|-2.3|,-3.113741910908629e-05,0.0,0.0,4.762331674418907,0.0,36.0
1.014|-1.0|1.001|-2.5|0.987|-3.3|1.000|-1.8|0.978|-2.3|,0.0,0.0,0.0,0.0,0.18894869225818853,2.0
1.014|-1.0|1.002|-2.5|0.987|-3.3|1.001|-1.8|0.978|-2.3|,0.0,0.009000242343389232,0.0,0.0,0.0,1.0
1.015|-1.0|1.003|-2.5|0.988|-3.3|1.002|-1.8|0.978|-2.3|,0.0,0.0,0.31499822959915946,0.0,0.0,1.0
1.016|-1.1|1.003|-2.5|0.988|-3.3|1.002|-1.8|0.978|-2.3|,0.0,0.0,0.0,2.2312371268640165e-06,0.0,1.0
1.016|-1.1|1.003|-2.5|0.989|-3.3|1.002|-1.8|0.978|-2.3|,0.0,0.0,0.0,0.0,1.4441128414262039e-05,1.0
1.017|-1.1|1.004|-2.5|0.990|-3.3|1.003|-1.9|0.978|-2.3|,0.0,0.0,0.0,1.3256828111707365e-06,0.0,1.0
1.017|-1.1|1.005|-2.5|0.990|-3.3|1.003|-1.9|0.978|-2.3|,-5.348626441730176e-06,0.0,2.942278487170938,0.11700081117931786,0.009010977042753023,29.0
1.018|-1.1|1.006|-2.6|0.991|-3.3|1.004|-1.9|0.978|-2.4|,0.3586878421998037,0.0,0.0,0.0,0.0,2.0
1.016|-1.1|1.004|-2.5|0.989|-3.3|1.002|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.0,-7.641612708084722e-06,1.0
1.017|-1.1|1.005|-2.6|0.990|-3.3|1.003|-1.9|0.979|-2.4|,0.0,0.0,0.0,1.1648952753911959,-3.0511750793493774e-07,18.0
1.018|-1.1|1.005|-2.6|0.991|-3.3|1.003|-1.9|0.979|-2.4|,0.0,1.3062138193176274,0.0,0.0,0.0,17.0
1.018|-1.1|1.006|-2.6|0.991|-3.3|1.003|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.0,-2.874729233326434e-06,1.0
1.019|-1.1|1.007|-2.6|0.992|-3.4|1.004|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.0,3.5575766136730636e-06,1.0
1.020|-1.1|1.008|-2.6|0.993|-3.4|1.005|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.0,1.823904223954287e-06,1.0
1.021|-1.1|1.009|-2.6|0.994|-3.4|1.005|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.0,0.0891049327915461,5.0
1.022|-1.2|1.010|-2.6|0.995|-3.4|1.006|-1.9|0.980|-2.4|,0.08910413579968601,0.0,0.0,0.0,-1.6437071860764264e-06,5.0
1.023|-1.2|1.011|-2.6|0.997|-3.4|1.007|-1.9|0.980|-2.4|,0.0,0.026635312379166613,2.274395574535592,-9.339455732231273e-06,0.0,26.0
1.023|-1.2|1.011|-2.6|0.996|-3.4|1.006|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.05366447823879966,0.0,3.0
1.024|-1.2|1.011|-2.6|0.997|-3.4|1.007|-1.9|0.980|-2.4|,0.0,0.367026076228451,0.0,-3.331818182743973e-05,-4.3078255689010805e-06,5.0
1.024|-1.2|1.012|-2.6|0.997|-3.4|1.007|-1.9|0.980|-2.4|,0.0,0.14177737500673476,0.0,0.0,0.0,6.0
1.025|-1.2|1.012|-2.6|0.998|-3.4|1.007|-1.9|0.980|-2.4|,0.01800388653449818,0.0,0.0,0.0,0.0,1.0
1.023|-1.2|1.011|-2.6|0.996|-3.4|1.006|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.0535598302473641,0.0,2.0
1.023|-1.2|1.011|-2.6|0.997|-3.4|1.007|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.11548896924533916,0.0,4.0
1.023|-1.2|1.011|-2.6|0.997|-3.4|1.006|-1.9|0.979|-2.4|,0.0,0.009012568156314786,0.0,0.0,0.0,1.0
1.024|-1.2|1.011|-2.6|0.997|-3.4|1.007|-1.9|0.979|-2.4|,0.0,0.02700065244904107,0.0,0.13324186895454063,-3.3020957491203264e-06,7.0
1.025|-1.2|1.012|-2.6|0.998|-3.4|1.008|-1.9|0.980|-2.4|,0.0,0.12600758535351428,0.06300568874986072,0.0,0.23806617013160625,11.0
1.026|-1.2|1.013|-2.6|0.999|-3.4|1.008|-1.9|0.980|-2.4|,0.2650491067176978,0.0,0.0,0.0,0.0,7.0
1.024|-1.2|1.012|-2.6|0.998|-3.4|1.008|-1.9|0.980|-2.4|,0.0,0.0,1.4992706746368092,0.1612636950954898,0.0,20.0
1.026|-1.2|1.014|-2.6|0.999|-3.4|1.009|-1.9|0.980|-2.4|,0.0,0.0,0.18401926919064573,0.0,0.0,7.0
1.026|-1.2|1.013|-2.6|0.997|-3.3|1.009|-1.9|0.980|-2.4|,-1.1301839421662408e-06,0.0,16.428313881787048,-1.5571140116321659e-06,-9.016782541948487e-07,68.0
1.027|-1.2|1.014|-2.6|0.998|-3.4|1.010|-1.9|0.980|-2.4|,0.0,-2.903584229443368e-06,0.0,0.0,0.0,1.0
1.027|-1.2|1.013|-2.6|0.998|-3.4|1.009|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.0,2.4002894520529026,4.0
1.028|-1.2|1.014|-2.6|0.999|-3.4|1.010|-1.9|0.980|-2.4|,0.019695441662291577,0.0,23.022320957434253,0.0,-1.3710180007819872e-05,26.0
1.029|-1.2|1.015|-2.6|1.000|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,-4.89405935979903e-06,1.0
1.030|-1.3|1.016|-2.7|1.001|-3.4|1.011|-2.0|0.981|-2.4|,4.738129162262795e-06,0.0,0.5159067358969305,-8.89415543412042e-06,0.0,12.0
1.030|-1.3|1.017|-2.7|1.001|-3.4|1.011|-2.0|0.981|-2.4|,0.2446819690303477,0.0,0.0,0.08100195920966774,0.0,10.0
1.029|-1.2|1.016|-2.7|1.000|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.31642715651796577,8.0
1.029|-1.3|1.016|-2.7|1.000|-3.4|1.011|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.06300220036319547,0.0,1.0
1.029|-1.2|1.015|-2.6|0.999|-3.4|1.010|-1.9|0.981|-2.4|,2.8703160660370487e-06,0.0,0.0,0.0,0.0,1.0
1.028|-1.2|1.014|-2.6|0.998|-3.4|1.009|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.3393401227762508,0.0,6.0
1.028|-1.2|1.014|-2.6|0.999|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.14854515817802938,0.0,-2.5050818959471146e-06,0.0,8.0
1.028|-1.2|1.015|-2.6|0.999|-3.4|1.010|-1.9|0.981|-2.4|,1.2754412231004154e-05,0.0,0.0,0.0,0.0,1.0
1.027|-1.2|1.014|-2.6|0.998|-3.4|1.009|-1.9|0.980|-2.4|,0.0,0.021378013863881332,0.0,0.0,0.0,1.0
1.028|-1.2|1.014|-2.6|0.998|-3.4|1.010|-1.9|0.981|-2.4|,0.062475494989111695,0.0,0.0,0.0,0.0,3.0
1.027|-1.2|1.013|-2.6|0.997|-3.3|1.009|-1.9|0.980|-2.4|,0.0,0.008998145172465912,0.34329239055263255,0.0,0.008997670478325632,10.0
1.027|-1.2|1.013|-2.6|0.997|-3.4|1.009|-1.9|0.980|-2.4|,0.0,0.3330015571140117,0.0,0.02700528107260152,0.0,2.0
1.025|-1.2|1.012|-2.6|0.996|-3.3|1.008|-1.9|0.980|-2.4|,2.161325519409729e-06,0.0,0.0,0.0,0.0,1.0
1.024|-1.2|1.011|-2.6|0.995|-3.3|1.007|-1.9|0.980|-2.4|,0.0,0.1348214984308123,0.0,0.0,0.0,3.0
1.024|-1.2|1.010|-2.6|0.994|-3.3|1.007|-1.9|0.980|-2.4|,0.0,-1.375907635292606e-07,10.080039604298408,0.01799985783464581,-1.1202964284962036e-06,52.0
1.025|-1.2|1.011|-2.6|0.995|-3.3|1.008|-1.9|0.980|-2.4|,0.009001081145426554,0.0,0.0,0.0,-2.816226003972133e-06,2.0
1.026|-1.2|1.012|-2.6|0.997|-3.3|1.008|-1.9|0.980|-2.4|,0.009002816226003973,0.0,0.0,0.0,0.0,1.0
1.023|-1.2|1.010|-2.6|0.994|-3.3|1.007|-1.9|0.980|-2.4|,0.0,0.0,0.009000000000000001,0.0,-1.4862926292380507e-07,2.0
1.024|-1.2|1.011|-2.6|0.995|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.0,0.053104491000000004,0.0,0.0,4.0
1.024|-1.2|1.009|-2.6|0.992|-3.2|1.008|-1.9|0.980|-2.4|,-6.508179467346054e-08,0.0,0.0,0.0,0.0,1.0
1.023|-1.2|1.008|-2.5|0.991|-3.2|1.007|-1.9|0.980|-2.4|,0.0,0.0,0.0,2.0178990496333428e-07,0.0,1.0
1.024|-1.2|1.009|-2.6|0.991|-3.2|1.007|-1.9|0.980|-2.4|,0.0,0.0,0.0,4.5563438675344514e-08,0.0,1.0
1.024|-1.2|1.009|-2.6|0.992|-3.2|1.007|-1.9|0.980|-2.4|,-1.0121993151415154e-05,0.0,21.395895715885082,1.6278085760745852e-06,0.027013337906968117,81.0
1.025|-1.2|1.010|-2.6|0.993|-3.3|1.008|-1.9|0.980|-2.4|,2.141284162798033,0.0,0.0,0.0,-2.5357813618143154e-06,5.0
1.026|-1.2|1.011|-2.6|0.994|-3.3|1.009|-1.9|0.980|-2.4|,0.0,1.1998891028497384e-06,3.1247297425238045,0.0,-5.128003561480909e-06,29.0
1.027|-1.2|1.012|-2.6|0.995|-3.3|1.009|-1.9|0.980|-2.4|,0.25200512800356145,0.0,0.026910000000000003,0.0,0.0,3.0
1.026|-1.2|1.011|-2.6|0.993|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.026912102385972636,0.0,0.0,0.0,2.0
1.025|-1.2|1.010|-2.6|0.992|-3.2|1.008|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.0,0.008997043660424368,1.0
1.025|-1.2|1.010|-2.6|0.992|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.035999198061933045,0.0,1.0
1.023|-1.2|1.008|-2.5|0.991|-3.2|1.006|-1.9|0.980|-2.4|,-4.827961597300146e-06,-3.4641930315615354e-06,29.30632304545183,1.1127890247450979e-05,-8.049903641449419e-07,94.0
1.022|-1.1|1.007|-2.5|0.990|-3.2|1.006|-1.9|0.980|-2.4|,0.0,-5.3074004483733e-07,0.0,0.0,0.0,1.0
1.022|-1.1|1.007|-2.5|0.989|-3.2|1.005|-1.9|0.980|-2.4|,2.1851161924287514,-6.869206768556069e-07,0.09,5.971433533886739e-06,0.009000930706252405,33.0
1.021|-1.1|1.006|-2.5|0.989|-3.2|1.005|-1.9|0.980|-2.4|,-3.4176788642525936e-06,0.0,0.0,0.4240379472873474,1.7890983156121366e-06,10.0
1.020|-1.1|1.005|-2.5|0.988|-3.2|1.005|-1.9|0.980|-2.4|,0.0,0.0,0.0,-1.4899886896273528e-05,0.0,1.0
1.021|-1.1|1.006|-2.5|0.988|-3.2|1.005|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.24660846959134303,0.0,7.0
1.022|-1.1|1.007|-2.5|0.990|-3.2|1.005|-1.9|0.980|-2.4|,0.04482542567586048,0.0,0.0,0.0,0.0,2.0
1.021|-1.1|1.005|-2.5|0.988|-3.2|1.004|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.3042694534013415,0.0,3.0
1.021|-1.1|1.006|-2.5|0.988|-3.2|1.004|-1.9|0.980|-2.4|,0.0,0.0179959273289781,0.0,-2.4740109637377826e-06,3.5852478061586557,25.0
1.022|-1.2|1.007|-2.5|0.990|-3.2|1.005|-1.9|0.980|-2.4|,0.0,0.20647191821064972,0.0,0.0,0.0,2.0
1.024|-1.2|1.009|-2.6|0.992|-3.2|1.006|-1.9|0.980|-2.4|,0.018000804990364147,0.0,0.0,0.0,0.0,1.0
1.023|-1.2|1.008|-2.5|0.990|-3.2|1.006|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.5130090208762891,0.0,1.0
1.023|-1.2|1.008|-2.6|0.991|-3.2|1.006|-1.9|0.980|-2.4|,0.009000744207540039,0.0,0.0,0.0,0.0,1.0
1.021|-1.1|1.006|-2.5|0.989|-3.2|1.004|-1.9|0.980|-2.4|,-4.2127350485543505e-06,0.18902177455844194,0.0,0.0,0.0,2.0
1.020|-1.1|1.005|-2.5|0.988|-3.2|1.004|-1.9|0.979|-2.4|,0.0,3.1795757945189967e-06,0.0,0.0,0.0,2.0
1.020|-1.1|1.005|-2.5|0.987|-3.2|1.004|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.008999479152935181,0.0,1.0
1.020|-1.1|1.005|-2.5|0.987|-3.2|1.004|-1.8|0.980|-2.4|,-9.547152968139017e-06,-5.51914667823894e-06,0.0,0.0,0.0,2.0
1.019|-1.1|1.004|-2.5|0.986|-3.2|1.003|-1.8|0.979|-2.4|,0.0,-2.186591886470524e-06,0.0,0.0,0.00900314177476554,2.0
1.019|-1.1|1.003|-2.5|0.986|-3.2|1.003|-1.8|0.979|-2.4|,-8.416555366466128e-06,0.0,0.0,0.0,0.0,1.0
1.018|-1.1|1.002|-2.5|0.985|-3.2|1.002|-1.8|0.979|-2.4|,0.0,0.0,0.13321344609000002,2.7071656856492156e-06,0.0,6.0
1.018|-1.1|1.003|-2.5|0.985|-3.2|1.002|-1.8|0.979|-2.4|,0.0,0.0,0.0,2.550995961030367e-06,0.008903382250737462,3.0
1.018|-1.1|1.003|-2.5|0.986|-3.2|1.002|-1.8|0.979|-2.4|,0.08098263373092564,0.0,0.291131453602809,0.0,0.0,9.0
1.017|-1.1|1.002|-2.5|0.985|-3.2|1.002|-1.8|0.979|-2.4|,0.00897940152903845,-2.7895152578594207e-06,9.703085773787372,0.0,0.62100795332992,52.0
